# x
3.500000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+00 0.000000000000000000e+00
5.250000000000000000e+00 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
4.375000000000000000e+00 0.000000000000000000e+00
2.625000000000000000e+00 0.000000000000000000e+00
6.125000000000000000e+00 0.000000000000000000e+00
4.375000000000000000e-01 0.000000000000000000e+00
3.937500000000000000e+00 0.000000000000000000e+00
2.187500000000000000e+00 0.000000000000000000e+00
5.687500000000000000e+00 0.000000000000000000e+00
1.312500000000000000e+00 0.000000000000000000e+00
4.812500000000000000e+00 0.000000000000000000e+00
3.062500000000000000e+00 0.000000000000000000e+00
6.562500000000000000e+00 0.000000000000000000e+00
2.187500000000000000e-01 0.000000000000000000e+00
3.718750000000000000e+00 0.000000000000000000e+00
1.968750000000000000e+00 0.000000000000000000e+00
5.468750000000000000e+00 0.000000000000000000e+00
1.093750000000000000e+00 0.000000000000000000e+00
4.593750000000000000e+00 0.000000000000000000e+00
2.843750000000000000e+00 0.000000000000000000e+00
6.343750000000000000e+00 0.000000000000000000e+00
6.562500000000000000e-01 0.000000000000000000e+00
4.156250000000000000e+00 0.000000000000000000e+00
2.406250000000000000e+00 0.000000000000000000e+00
5.906250000000000000e+00 0.000000000000000000e+00
1.531250000000000000e+00 0.000000000000000000e+00
5.031250000000000000e+00 0.000000000000000000e+00
3.281250000000000000e+00 0.000000000000000000e+00
6.781250000000000000e+00 0.000000000000000000e+00
1.093750000000000000e-01 0.000000000000000000e+00
3.609375000000000000e+00 0.000000000000000000e+00
1.859375000000000000e+00 0.000000000000000000e+00
5.359375000000000000e+00 0.000000000000000000e+00
9.843750000000000000e-01 0.000000000000000000e+00
4.484375000000000000e+00 0.000000000000000000e+00
2.734375000000000000e+00 0.000000000000000000e+00
6.234375000000000000e+00 0.000000000000000000e+00
5.468750000000000000e-01 0.000000000000000000e+00
4.046875000000000000e+00 0.000000000000000000e+00
2.296875000000000000e+00 0.000000000000000000e+00
5.796875000000000000e+00 0.000000000000000000e+00
1.421875000000000000e+00 0.000000000000000000e+00
4.921875000000000000e+00 0.000000000000000000e+00
